timestamp,contract_type,action_taken,tx_hash,range_width_multiplier_setting,predictedPrice_api,predictedTick_calculated,external_api_eth_price,actualPrice_pool,sqrtPriceX96_pool,currentTick_pool,targetTickLower_offchain,targetTickUpper_offchain,initial_contract_balance_token0,initial_contract_balance_token1,currentTickLower_contract,currentTickUpper_contract,currentLiquidity_contract,finalTickLower_contract,finalTickUpper_contract,finalLiquidity_contract,amount0_provided_to_mint,amount1_provided_to_mint,fees_collected_token0,fees_collected_token1,num_swaps_executed,gas_used,gas_cost_eth,error_message
2025-07-24 00:08:19,Baseline,fees_collect_only_success,0x9c212247668aa069948550903cf89932dbccad66eee276c6dc0e7869bf755b94,20,3615.2531464004514,194390,3624.66,3610.28668242313850299786711408944594720781242368176588545048370598440827737715,1318586846272049073444658770228352,194404,194300,194500,2000000000000,50000000000000000000,0,0,0,194250,194450,580448262548755034,167328234091,49999999999999999918,54691272,27319823644809474,35,530068,0.000643629272706420,
2025-07-24 04:08:18,Baseline,fees_collect_only_success,0xe26ec30424f4027facc7b2becdd1c904778f234edf107b16ea72f6ce9cf908aa,20,3657.207935106754,194275,3649.95,3649.56397937655272199826283702338604791226272051418809538847702040529491596214,1311472211868848904087100949056972,194296,194190,194390,2000000000000,50000000000000000000,0,0,0,194200,194400,553797744798351630,151241392604,49999999999999999985,42734781,8722976617235875,35,564212,0.000649562810332744,
2025-07-24 08:08:22,Baseline,fees_collect_only_success,0x71e44dd95077b2b5bff587f656541769a27bdceb4c18ec4255fab5396667ee13,20,3609.6679403579233,194406,3585.53,3600.15916989911617576790769499382094305372536790619253051405066066651981082089,1320440184681088774770158902905797,194432,194330,194530,2000000000000,50000000000000000000,0,0,0,194340,194540,562023047365939437,156367723371,49999999999999999989,64846679,14641466694234529,35,530096,0.000649271299049968,
2025-07-24 12:08:22,Baseline,fees_collect_only_success,0x9fef0c67a28c00271ec34a70501b91f946b749de949df3ce081dcae2a4224fa1,20,3658.0988077032566,194272,3657.86,3655.50205001146521003661067010579647472903226482955218241780208425089232621951,1310406588093543997475195330911107,194280,194180,194380,2000000000000,50000000000000000000,0,0,0,194170,194370,603835604797931877,181378339743,49999999999999999948,34837404,11926318515287802,35,488541,0.000552208954333863,
2025-07-24 16:08:34,Baseline,fees_collect_only_success,0xcb56672eea51b547e63b1b64c35a4ac449781aaf68890030cb78bd2d31cbc321,20,3695.0911776173116,194172,3728.13,3721.78485158130255370350703581316493487606337406938704983627326590444155246920,1298685380973843798245395115432104,194100,194000,194200,2000000000000,50000000000000000000,0,0,0,193970,194170,577199566701045814,165114323615,49999999999999999992,24757377,12379100067453486,35,519659,0.000729973490606696,
2025-07-24 20:08:23,Baseline,fees_collect_only_success,0x757e82465cb0e18e64da20c6fbf8b782aa7869ae802dee5f85fb471fc564c8f2,20,3741.740583758354,194046,3730.99,3737.64195970539393908125365121019975699633290231843387719247196459676190656139,1295927588323276360201213485657902,194057,193950,194150,2000000000000,50000000000000000000,0,0,0,193960,194160,583519785940098214,168956143635,49999999999999999919,37967710,8437287242269801,35,485375,0.000595763757619250,
2025-07-25 00:08:34,Baseline,fees_collect_only_success,0xe31ec4e6f3d9de249efb52b8f618c4eb6ef23d1885a8ce5ecec763218cfa26b2,20,3714.260415827036,194120,3701.73,3710.21104876858649853440991774123725731844574709002026478531543865725079790250,1300709393176758769546354068235339,194131,194030,194230,2000000000000,50000000000000000000,0,0,0,194030,194230,557969786185120939,153497247108,49999999999999999959,38537557,8563931832264510,35,604908,0.000667222971453144,
2025-07-25 04:08:20,Baseline,fees_collect_only_success,0x24b2d86a6249e22fd03b0160fdb963dad905341d31da691a829fda880a454a08,20,3611.5933838403225,194400,3598.61,3602.15852746466745204156703220810695003822246617729486564844706439330395304740,1320073682417465568913435133142530,194427,194320,194520,2000000000000,50000000000000000000,0,0,0,194340,194540,591611528608271749,174065599608,49999999999999999997,71714005,16308012364654666,35,530096,0.000583961474448240,
2025-07-25 08:08:12,Baseline,fees_collect_only_success,0xa14cd3835a3f475dc1a11380a9dd668ffd66255bf42c000275aa7f6fcfcd2e1f,20,3610.386999782324,194404,3636.06,3615.88786138506518561065948252775950657509136159861879746688874949079922537997,1317565174198821664568348042087960,194389,194280,194480,2000000000000,50000000000000000000,0,0,0,194240,194440,581343221899899276,167859133591,49999999999999999954,48858211,24391765812695032,35,570540,0.000644362960227360,
2025-07-25 12:08:31,Baseline,fees_collect_only_success,0xc06f9b422b3809ccf452e44602fd444fc088d575b8766be145c9443ff3e47add,20,3685.6630362939836,194197,3724.02,3714.49953349774402188224768227895960133173851259543620911373483089776443286567,1299958325198923517982814270088276,194119,194010,194210,2000000000000,50000000000000000000,0,0,0,193990,194190,581387373728893257,167684460668,49999999999999999947,26350241,12978228031930970,35,519631,0.000578363758614789,
2025-07-25 16:08:18,Baseline,fees_collect_only_success,0x74ca2548cd51d5fe098b5c02701f5cd1d369e818ee4c79987402640e3b7a4a14,20,3661.3967686414717,194263,3635.04,3638.49922884142276464136329667524472648904283474428270696360593350618632482219,1313464805042720275250786556404720,194326,194220,194420,2000000000000,50000000000000000000,0,0,0,194240,194440,590462493487385395,173341340725,49999999999999999978,73392719,16328015644109820,35,570540,0.000711846754923540,
